,examine,id,members,lowalch,limit,value,highalch,icon,name
4175,A maul of obsidian.,6528,True,20000.0,70.0,50001.0,30000.0,Tzhaar-ket-om.png,Tzhaar-ket-om
4176,Use on the TzHaar-ket-om to trim and spike it.,23232,True,2000.0,4.0,5000.0,3000.0,Tzhaar-ket-om ornament kit.png,Tzhaar-ket-om ornament kit
4177,A mixture of chopped onions and ugthanki meat in a bowl.,1877,True,2.0,11000.0,7.0,4.0,Ugthanki & onion.png,Ugthanki & onion
4178,A mixture of chopped tomatoes and ugthanki meat in a bowl.,1879,True,2.0,11000.0,7.0,4.0,Ugthanki & tomato.png,Ugthanki & tomato
4179,A fresh kebab made from ugthanki meat.,1885,True,8.0,10000.0,20.0,12.0,Ugthanki kebab.png,Ugthanki kebab
4180,Freshly cooked ugthanki meat.,1861,True,2.0,11000.0,5.0,3.0,Ugthanki meat.png,Ugthanki meat
4181,An occult ring that grants immense physical power.,28307,True,56000.0,,140000.0,84000.0,Ultor ring.png,Ultor ring
4182,Ultra-good for the smallest or largest of plants.,21483,True,34.0,2000.0,85.0,51.0,Ultracompost.png,Ultracompost
4183,Seems to absorb light from all around it.,31487,True,62.0,11000.0,156.0,93.0,Umbral coral.png,Umbral coral
4184,This can be propagated in a coral nursery.,31515,True,31.0,200.0,78.0,46.0,Umbral frag.png,Umbral frag
4185,I need another ingredient to finish this Umbral potion.,31668,True,10.0,,25.0,15.0,Umbral potion (unf).png,Umbral potion (unf)
4186,A symbol of Saradomin.,1716,False,80.0,10000.0,200.0,120.0,Unblessed symbol.png,Unblessed symbol
4187,"It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales.",12900,True,31200.0,8.0,78000.0,46800.0,Uncharged toxic trident.png,Uncharged toxic trident
4188,"It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales.",22294,True,43200.0,8.0,108000.0,64800.0,Uncharged toxic trident (e).png,Uncharged toxic trident (e)
4189,"It needs to be charged with death runes, chaos runes, fire runes and coins.",11908,True,27200.0,8.0,68000.0,40800.0,Uncharged trident.png,Uncharged trident
4190,"It needs to be charged with death runes, chaos runes, fire runes and coins.",22290,True,39200.0,8.0,98000.0,58800.0,Uncharged trident (e).png,Uncharged trident (e)
4191,This would be much tastier cooked.,2317,False,6.0,13000.0,16.0,9.0,Uncooked apple pie.png,Uncooked apple pie
4192,This would be much more appetising cooked.,2321,False,2.0,13000.0,6.0,3.0,Uncooked berry pie.png,Uncooked berry pie
4193,This would be much tastier cooked.,19656,True,6.0,13000.0,16.0,9.0,Uncooked botanical pie.png,Uncooked botanical pie
4194,This would be much tastier cooked.,22789,True,16.0,10000.0,40.0,24.0,Uncooked dragonfruit pie.png,Uncooked dragonfruit pie
4195,A bowl of uncooked egg.,7076,True,3.0,13000.0,8.0,4.0,Uncooked egg.png,Uncooked egg
4196,This would be much healthier cooked.,2319,False,3.0,13000.0,8.0,4.0,Uncooked meat pie.png,Uncooked meat pie
4197,This would be much tastier cooked.,21684,True,6.0,13000.0,16.0,9.0,Uncooked mushroom pie.png,Uncooked mushroom pie
4198,This would be worth more cut.,1617,False,80.0,10000.0,200.0,120.0,Uncut diamond.png,Uncut diamond
4199,This would be worth more cut.,1631,True,400.0,10000.0,1000.0,600.0,Uncut dragonstone.png,Uncut dragonstone
4200,This would be worth more cut.,1621,False,20.0,10000.0,50.0,30.0,Uncut emerald.png,Uncut emerald
4201,This would be worth more cut.,1627,True,12.0,10000.0,30.0,18.0,Uncut jade.png,Uncut jade
4202,This would be worth more cut.,6571,True,80000.0,11000.0,200000.0,120000.0,Uncut onyx.png,Uncut onyx
4203,This would be worth more cut.,1625,True,8.0,10000.0,20.0,12.0,Uncut opal.png,Uncut opal
4204,This would be worth more cut.,1629,True,16.0,10000.0,40.0,24.0,Uncut red topaz.png,Uncut red topaz
4205,This would be worth more cut.,1619,False,40.0,10000.0,100.0,60.0,Uncut ruby.png,Uncut ruby
4206,This would be worth more cut.,1623,False,10.0,10000.0,25.0,15.0,Uncut sapphire.png,Uncut sapphire
4207,This would be worth more cut.,19496,True,30000.0,10000.0,75000.0,45000.0,Uncut zenyte.png,Uncut zenyte
4208,Add feathers to make broad-tipped crossbow bolts.,11876,True,22.0,7000.0,55.0,33.0,Unfinished broad bolts 5.png,Unfinished broad bolts
4209,I need another ingredient to finish this potion.,3406,True,4.0,10000.0,11.0,6.0,Unfinished potion.png,Unfinished potion
4210,I need to put this in a pottery oven.,1791,False,1.0,10000.0,2.0,1.0,Unfired bowl.png,Unfired bowl
4211,I need to put this in a pottery oven.,28193,True,1.0,,2.0,1.0,Unfired cup.png,Unfired cup
4212,I need to put this in a pottery oven.,1789,False,1.0,10000.0,3.0,1.0,Unfired pie dish.png,Unfired pie dish
4213,An unfired plant pot.,5352,True,1.0,10000.0,1.0,1.0,Unfired plant pot.png,Unfired plant pot
4214,I need to put this in a pottery oven.,1787,False,1.0,10000.0,1.0,1.0,Unfired pot.png,Unfired pot
4215,"This needs firing, then it should fit on a normal-sized pot.",4438,True,4.0,100.0,10.0,6.0,Unfired pot lid.png,Unfired pot lid
4216,"The Dark Lord will rise again with his servant's aid, greater and more terrible than ever he was.",20223,True,32.0,5.0,80.0,48.0,Unholy blessing.png,Unholy blessing
4217,A set containing the four pages of Zamorak's Unholy Book.,13151,True,2800.0,5.0,7000.0,4200.0,Unholy book page set.png,Unholy book page set
4218,An unholy symbol of Zamorak.,1724,True,80.0,125.0,200.0,120.0,Unholy symbol.png,Unholy symbol
4219,This horn has restorative properties.,237,True,8.0,13000.0,20.0,12.0,Unicorn horn.png,Unicorn horn
4220,Finely ground horn of Unicorn.,235,True,8.0,13000.0,20.0,12.0,Unicorn horn dust.png,Unicorn horn dust
4221,A lantern to aid attacking Harpie bugs.,7051,True,52.0,40.0,130.0,78.0,Unlit bug lantern.png,Unlit bug lantern
4222,An unlit home-made torch.,596,True,1.0,40.0,4.0,2.0,Unlit torch.png,Unlit torch
4223,I'd prefer it if it was powered.,567,True,40.0,10000.0,100.0,60.0,Unpowered orb.png,Unpowered orb
4224,An unblessed symbol of Zamorak.,1722,True,80.0,10000.0,200.0,120.0,Unpowered symbol.png,Unpowered symbol
4225,An unstrung composite ogre bow.,4825,True,36.0,10000.0,90.0,54.0,Unstrung comp bow.png,Unstrung comp bow
4226,It needs a string so I can wear it.,1720,True,80.0,10000.0,200.0,120.0,Unstrung emblem.png,Unstrung emblem
4227,Needs a suitably simian rope.,19607,True,20000.0,8.0,50000.0,30000.0,Unstrung heavy ballista.png,Unstrung heavy ballista
4228,Needs a suitably simian rope.,19604,True,20000.0,8.0,50000.0,30000.0,Unstrung light ballista.png,Unstrung light ballista
4229,It needs a string so I can wear it.,1714,False,80.0,10000.0,200.0,120.0,Unstrung symbol.png,Unstrung symbol
4230,This is top secret comrade...,23255,True,400.0,4.0,1000.0,600.0,Uri's hat.png,Uri's hat
4231,The remains of a deadly shade.,25419,True,1.0,7500.0,1.0,1.0,Urium remains.png,Urium remains
4232,"An ancient and peculiar chainmace, corrupted by the power of Callisto.",27657,True,70000.0,8.0,175000.0,105000.0,Ursine chainmace (u).png,Ursine chainmace (u)
4233,"A green salt that, when burned with other salts provides various benefits.",22597,True,4.0,10000.0,10.0,6.0,Urt salt.png,Urt salt
4234,That used to be a vampyre!,3325,True,1.0,11000.0,2.0,1.0,Vampyre dust.png,Vampyre dust
4235,A meaty Varlamorian kebab.,29900,True,1.0,,3.0,1.0,Varlamorian kebab.png,Varlamorian kebab
4236,A teleport to Varrock.,8007,True,1.0,15000.0,1.0,1.0,Varrock teleport (tablet).png,Varrock teleport (tablet)
4237,This looks pretty healthy.,2195,True,1.0,6000.0,2.0,1.0,Veg ball.png,Veg ball
4238,Well... it looks healthy.,2281,True,1.0,6000.0,2.0,1.0,Vegetable batta.png,Vegetable batta
4239,A bow used by hunters from a forgotten empire.,27612,True,300000.0,,750000.0,450000.0,Venator bow (uncharged).png,Venator bow (uncharged)
4240,An occult ring that grants immense dexterity.,28310,True,56000.0,,140000.0,84000.0,Venator ring.png,Venator ring
4241,A broken shard of an ancient weapon.,27614,True,60000.0,8.0,150000.0,90000.0,Venator shard.png,Venator shard
4242,"A set containing a Verac's helm, plateskirt, brassard and flail.",12875,True,160000.0,8.0,400000.0,240000.0,Verac's armour set.png,Verac's armour set
4243,Verac the Defiled's brassard.,4757,True,112000.0,15.0,280000.0,168000.0,Verac's brassard.png,Verac's brassard
4244,Verac the Defiled's brassard.,4992,True,112000.0,15.0,280000.0,168000.0,Verac's brassard 0.png,Verac's brassard 0
4245,Verac the Defiled's flail.,4755,True,64000.0,15.0,160000.0,96000.0,Verac's flail.png,Verac's flail
4246,Verac the Defiled's flail.,4986,True,64000.0,15.0,160000.0,96000.0,Verac's flail 0.png,Verac's flail 0
4247,Verac the Defiled's helm.,4753,True,41200.0,15.0,103000.0,61800.0,Verac's helm.png,Verac's helm
4248,Verac the Defiled's helm.,4980,True,41200.0,15.0,103000.0,61800.0,Verac's helm 0.png,Verac's helm 0
4249,Verac the Defiled's plate skirt.,4759,True,110000.0,15.0,275000.0,165000.0,Verac's plateskirt.png,Verac's plateskirt
4250,Verac the Defiled's plate skirt.,4998,True,110000.0,15.0,275000.0,165000.0,Verac's plateskirt 0.png,Verac's plateskirt 0
4251,A powerful chainbody.,22616,True,200000.0,10.0,500000.0,300000.0,Vesta's chainbody.png,Vesta's chainbody
4252,A powerful longsword.,22613,True,120000.0,10.0,300000.0,180000.0,Vesta's longsword.png,Vesta's longsword
4253,A powerful plateskirt.,22619,True,200000.0,10.0,500000.0,300000.0,Vesta's plateskirt.png,Vesta's plateskirt
4254,A powerful spear.,22610,True,120000.0,10.0,300000.0,180000.0,Vesta's spear.png,Vesta's spear
4255,An empty glass vial.,229,False,1.0,13000.0,2.0,1.0,Vial.png,Vial
4256,A glass vial containing blood.,22446,True,40.0,13000.0,100.0,60.0,Vial of blood.png,Vial of blood
4257,A glass vial containing water.,227,False,1.0,13000.0,2.0,1.0,Vial of water.png,Vial of water
4258,An ancient chainmace with a peculiar mechanism that allows for varying attack styles.,22542,True,48000.0,8.0,120000.0,72000.0,Viggora's chainmace (u).png,Viggora's chainmace (u)
4259,A heap of ashes.,25769,False,1.0,3000.0,1.0,1.0,Vile ashes.png,Vile ashes
4260,"A light blue armband, as worn by the Tai Bwo Wannai locals.",6359,True,60.0,150.0,150.0,90.0,Villager armband (blue).png,Villager armband (blue)
4261,"A brown armband, as worn by the Tai Bwo Wannai locals.",6347,True,60.0,150.0,150.0,90.0,Villager armband (brown).png,Villager armband (brown)
4262,"A white armband, as worn by the Tai Bwo Wannai locals.",6379,True,60.0,150.0,150.0,90.0,Villager armband (pink).png,Villager armband (pink)
4263,"A dark blue armband, as worn by the Tai Bwo Wannai locals.",6369,True,60.0,150.0,150.0,90.0,Villager armband (yellow).png,Villager armband (yellow)
4264,A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6355,True,80.0,150.0,200.0,120.0,Villager hat (blue).png,Villager hat (blue)
4265,A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6345,True,80.0,150.0,200.0,120.0,Villager hat (brown).png,Villager hat (brown)
4266,A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6375,True,80.0,150.0,200.0,120.0,Villager hat (pink).png,Villager hat (pink)
4267,A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6365,True,80.0,150.0,200.0,120.0,Villager hat (yellow).png,Villager hat (yellow)
4268,A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6353,True,100.0,150.0,250.0,150.0,Villager robe (blue).png,Villager robe (blue)
4269,A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6343,True,100.0,150.0,250.0,150.0,Villager robe (brown).png,Villager robe (brown)
4270,A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6373,True,100.0,150.0,250.0,150.0,Villager robe (pink).png,Villager robe (pink)
4271,A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6363,True,100.0,150.0,250.0,150.0,Villager robe (yellow).png,Villager robe (yellow)
4272,A brightly coloured pair of local sandals.,6357,True,40.0,150.0,100.0,60.0,Villager sandals (blue).png,Villager sandals (blue)
4273,A brightly coloured pair of local sandals.,6349,True,40.0,150.0,100.0,60.0,Villager sandals (brown).png,Villager sandals (brown)
4274,A brightly coloured pair of local sandals.,6377,True,40.0,150.0,100.0,60.0,Villager sandals (pink).png,Villager sandals (pink)
4275,A brightly coloured pair of local sandals.,6367,True,40.0,150.0,100.0,60.0,Villager sandals (yellow).png,Villager sandals (yellow)
4276,"A set containing a Virtus mask, Virtus robe top and Virtus robe bottom.",31148,True,58000.0,,145000.0,87000.0,Virtus armour set.png,Virtus armour set
4277,An ancient mage's mask.,26241,True,80000.0,8.0,200000.0,120000.0,Virtus mask.png,Virtus mask
4278,An ancient mage's robe bottom.,26245,True,160000.0,8.0,400000.0,240000.0,Virtus robe bottom.png,Virtus robe bottom
4279,An ancient mage's robe top.,26243,True,240000.0,8.0,600000.0,360000.0,Virtus robe top.png,Virtus robe top
4280,An absolutely clear spirit.,2015,True,2.0,13000.0,5.0,3.0,Vodka.png,Vodka
4281,A truly fearsome weapon.,27690,True,800000.0,70.0,2000000.0,1200000.0,Voidwaker.png,Voidwaker
4282,The blade of a broken sword.,27684,True,320000.0,8.0,800000.0,480000.0,Voidwaker blade.png,Voidwaker blade
4283,The gem of a broken sword.,27687,True,320000.0,8.0,800000.0,480000.0,Voidwaker gem.png,Voidwaker gem
4284,The hilt of a broken sword.,27681,True,320000.0,8.0,800000.0,480000.0,Voidwaker hilt.png,Voidwaker hilt
4285,"An ancient magical orb, corrupted by darkness.",24514,True,1600000.0,8.0,4000000.0,2400000.0,Volatile orb.png,Volatile orb
4286,One of the ingredients for making ultra compost.,21622,True,80.0,13000.0,200.0,120.0,Volcanic ash.png,Volcanic ash
4287,How has lava been stored like this...?,12771,True,1.0,4.0,1.0,1.0,Volcanic whip mix.png,Volcanic whip mix
4288,"A magical, helpful charm.",30685,True,4000.0,,10000.0,6000.0,Vulnerability charm.png,Vulnerability charm
4289,Dress like the powerful vyrewatch!,9636,True,200.0,150.0,500.0,300.0,Vyrewatch legs.png,Vyrewatch legs
4290,Dress like the powerful vyrewatch!,9638,True,200.0,150.0,500.0,300.0,Vyrewatch shoes.png,Vyrewatch shoes
4291,Dress like the powerful vyrewatch!,9634,True,200.0,150.0,500.0,300.0,Vyrewatch top.png,Vyrewatch top
4292,The blood of the soldier makes the glory of the general.,20232,True,32.0,5.0,80.0,48.0,War blessing.png,War blessing
4293,Makes a malediction or odium ward more beautiful.,12802,True,600.0,50.0,1500.0,900.0,Ward upgrade kit.png,Ward upgrade kit
4294,A magical warped weapon.,28585,True,60000.0,,150000.0,90000.0,Warped sceptre.png,Warped sceptre
4295,A magical warped weapon.,28583,True,60000.0,,150000.0,90000.0,Warped sceptre (uncharged).png,Warped sceptre (uncharged)
4296,This helmet is worn by warriors.,3753,True,24000.0,70.0,60000.0,36000.0,Warrior helm.png,Warrior helm
4297,The icon of a warrior.,28301,True,3200.0,,8000.0,4800.0,Warrior icon.png,Warrior icon
4298,A legendary ring once worn by Fremennik warriors.,6735,True,4000.0,8.0,10000.0,6000.0,Warrior ring.png,Warrior ring
4299,A teleport to the Yanille Watchtower.,8012,True,1.0,10000.0,1.0,1.0,Watchtower teleport (tablet).png,Watchtower teleport (tablet)
4300,It's a slightly magical stick.,1395,True,6200.0,18000.0,15500.0,9300.0,Water battlestaff.png,Water battlestaff
4301,A magic glowing orb.,571,True,120.0,11000.0,300.0,180.0,Water orb.png,Water orb
4302,One of the 4 basic elemental Runes.,555,False,1.0,50000.0,4.0,2.0,Water rune.png,Water rune
4303,A mysterious power emanates from the talisman...,1444,False,1.0,11000.0,4.0,2.0,Water talisman.png,Water talisman
4304,A tiara infused with the properties of water.,5531,False,40.0,40.0,100.0,60.0,Water tiara.png,Water tiara
4305,A teleport to Waterbirth Island.,24953,True,1.0,10000.0,1.0,1.0,Waterbirth teleport (tablet).png,Waterbirth teleport (tablet)
4306,This watering can is empty.,5331,True,3.0,40.0,8.0,4.0,Watering can.png,Watering can
4307,A juicy watermelon.,5982,True,19.0,11000.0,48.0,28.0,Watermelon.png,Watermelon
4308,A watermelon seed - plant in an allotment.,5321,True,22.0,200.0,56.0,33.0,Watermelon seed 5.png,Watermelon seed
4309,A slice of watermelon.,5984,True,6.0,11000.0,16.0,9.0,Watermelon slice.png,Watermelon slice
4310,A completely empty waterskin - you'll need to fill it up.,1831,True,6.0,10000.0,15.0,9.0,Waterskin(0).png,Waterskin(0)
4311,A full waterskin with four portions of water.,1823,True,12.0,2000.0,30.0,18.0,Waterskin(4).png,Waterskin(4)
4312,Teleports you to Watson's house in Great Kourend.,23387,True,4.0,10000.0,10.0,6.0,Watson teleport.png,Watson teleport
4313,For use on daggers and projectiles.,187,True,57.0,2000.0,144.0,86.0,Weapon poison.png,Weapon poison
4314,"A vial of extra strong weapon poison, for spears and daggers.",5937,True,115.0,2000.0,288.0,172.0,Weapon poison(+).png,Weapon poison(+)
4315,"A vial of super strong weapon poison, for spears and daggers.",5940,True,172.0,2000.0,432.0,259.0,Weapon poison(++).png,Weapon poison(++)
4316,"A bow of a follower of Armadyl, corrupted by the power of Venenatis.",27652,True,70000.0,,175000.0,105000.0,Webweaver bow (u).png,Webweaver bow (u)
4317,A handful of weeds.,6055,True,1.0,600.0,1.0,1.0,Weeds.png,Weeds
4318,A teleport to West Ardougne.,19623,True,1.0,10000.0,1.0,1.0,West ardougne teleport (tablet).png,West ardougne teleport (tablet)
4319,A bottle of Draynor Malt.,2017,True,2.0,13000.0,5.0,3.0,Whisky.png,Whisky
4320,A two handed sword.,6609,True,768.0,125.0,1920.0,1152.0,White 2h sword.png,White 2h sword
4321,A mostly clean apron.,1005,False,1.0,150.0,2.0,1.0,White apron.png,White apron
4322,A vicious looking axe.,6589,True,499.0,125.0,1248.0,748.0,White battleaxe.png,White battleaxe
4323,A small round white bead.,1476,False,1.0,11000.0,4.0,2.0,White bead.png,White bead
4324,Parlez-vous francais?,2637,True,32.0,4.0,80.0,48.0,White beret.png,White beret
4325,"Sour berries, used in potions.",239,True,4.0,13000.0,10.0,6.0,White berries.png,White berries
4326,Stylish!,12313,True,90.0,4.0,225.0,135.0,White boater.png,White boater
4327,These will protect my feet.,6619,True,230.0,125.0,576.0,345.0,White boots.png,White boots
4328,All for one and one for all!,12321,True,80.0,4.0,200.0,120.0,White cavalier.png,White cavalier
4329,A series of connected metal rings.,6615,True,576.0,125.0,1440.0,864.0,White chainbody.png,White chainbody
